,TType,K,C,A,S,G2,H,CNN2classes1stClass
204,-2.28110980988,16.0428476742,0.521716360621,0.8891387581829999,0.309786140919,0.263815999031,0.424367070198,1
205,4.6802215576199995,73.3184255337,0.325162266697,0.772894740105,0.928689718246,1.5181734561899998,0.7843854427339999,1
206,2.44418931007,12.2103445201,0.315618773451,0.761692941189,0.85091483593,1.59314763546,0.734886288643,1
207,1.0296853780700002,21.5638859035,0.291551929687,0.833642184734,0.926959872246,1.6356292963,0.809335172176,1
208,-0.121952414513,14.9332118997,0.328094676203,0.857035160065,0.8563292026520001,1.53057003021,0.734742939472,1
209,-2.07887411118,2.98851253233,0.315864083379,0.832065045834,0.902663528919,1.53299450874,0.667113959789,1
210,-2.332903862,13.885445658800002,0.523579859346,0.87547403574,0.308923125267,0.2968470454219999,0.440605670214,0
211,-1.44577538967,9.57047726344,-9999.999999,0.937971234322,0.800593078136,0.7690126895899999,0.508093237877,1
212,3.8699054718,9.29789247754,-9999.999999,0.8485181331630001,0.919451236725,1.75485134125,0.816631257534,1
213,0.431636273861,4.9874953916,0.412410024799,0.769151031971,0.8394938111310001,1.44853746891,0.66659528017,1
214,-1.78033840656,4.4301688288,-9999.999999,0.910472929478,0.862067759037,1.52811074257,0.671196937561,1
215,-0.20112347602800001,23.9157395966,0.489970493402,0.7828872799869999,0.7317325472830001,0.7762546539309999,0.556227624416,0
216,-2.12090063095,12.4903260805,0.483791040067,0.919139742851,0.6374639272689999,0.401462435722,0.4489353895189999,1
217,-2.23814153671,6.56062648325,0.450585704327,0.910590529442,0.909640431404,0.708584368229,0.545474231243,0
218,2.46575570107,37.8865788999,0.439248213926,0.855919718742,0.804703950882,0.644074320793,0.5851354599,1
219,-2.30793333054,8.55758364563,0.416166926735,0.922080159187,0.8968081474299998,0.8652785420419999,0.558278262615,1
220,-1.52186954021,6.89114861529,0.411050951698,0.809202373028,0.8925905823710001,1.23641943932,0.682038486004,0
221,2.67136240005,9.92426907471,-9999.999999,0.825075447559,0.7600347399709999,1.37367618084,0.606026649475,1
222,-2.121073246,7.528898693160001,0.461962592495,0.909216165543,0.483484447002,0.730455636978,0.5281937122339999,1
223,2.00126791,8.822504614489997,0.303369543204,0.864763081074,0.879581749439,1.56661880016,0.755027472973,1
224,-2.4469180107099997,11.8664821519,0.544326397059,0.899163305759,0.913650214672,0.949469327927,0.580323815346,1
225,-2.35647249222,16.990910981400006,-9999.999999,0.8120397925380001,0.6757626533509999,1.29297542572,0.618824422359,1
226,3.97250556946,37.2470076442,-9999.999999,0.855849683285,0.279341936111,0.1904257535929999,0.383735865355,1
227,-1.5469609499,5.9449776099300005,0.376794162,0.909519791603,0.883568942547,1.15268540382,0.632498264313,0
228,-2.12403488159,3.3815599064,0.339018038535,0.897236466408,0.556869626045,0.951510667801,0.546686947346,1
229,-0.191770672798,13.0437224356,0.470324813653,0.960326969624,0.823351085186,0.4613276124,0.505914926529,1
230,2.27230143547,35.3704273701,0.257104996203,0.52382338047,0.877429306507,1.70374011993,0.770626962185,1
231,-2.3050265312200002,5.34052090066,0.398426540527,0.878778874874,0.890467703342,1.03665328026,0.589960336685,1
232,-1.95020902157,3.1783939090499995,-9999.999999,0.8919044733050001,0.914757907391,0.986593186855,0.585049390793,0
233,0.25660794973400003,8.02972043724,0.388700001879,0.873638629913,0.898736536503,1.6359130144100005,0.7181068658830001,1
234,0.973179101944,18.2922163649,0.402468891503,0.934641003609,0.8544875383380001,1.13771259785,0.621017038822,1
235,-0.936943650246,12.4562552078,0.384070707506,0.8750532865520001,0.593312680721,0.812175691128,0.596805810928,1
236,0.982751071453,17.8287474275,0.282555129289,0.8102920651440001,0.8455749154090001,1.6708836555500002,0.7803587317470001,1
237,0.550654530525,15.0660043437,-9999.999999,0.866436958313,0.8990138173100001,1.79300832748,0.822418510914,1
238,1.32225453854,24.6008593027,0.4134747983439999,0.794485509396,0.812977492809,1.2871325016,0.648787438869,1
239,4.29241847992,9.47459087215,0.348483194937,0.643238782883,0.7300243377689999,1.79205989838,0.837105929852,1
240,-1.66257822514,3.63994098705,0.381151944903,0.898976802826,0.926596403122,0.960815012455,0.585809767246,1
241,-1.656285882,7.41478361531,0.426809953954,0.902472257614,0.928641796112,1.46581637859,0.695138335228,1
242,0.238445341587,6.7553762743,0.4894956138719999,0.8815430998799999,0.8526203632350001,1.50687944889,0.640281498432,1
243,-2.44521713257,28.409898091,0.479321208422,0.873045802116,0.267211139202,0.517596840858,0.513546943665,1
244,-1.3174093961700002,2.74253803417,0.3417851478809999,0.956687808037,0.8567993044850001,1.57094848156,0.662887573242,0
245,0.114731431007,21.8348870031,0.321870897831,0.5316365361209999,0.731377840042,1.6078459024399998,0.724749147892,1
246,3.1986913681,36.451187566,0.342663622514,0.687585651875,0.7869513034819999,1.55358815193,0.746091961861,1
247,-1.9314225912099998,3.06693989174,-9999.999999,0.924633622169,0.916877031326,1.2704792022700002,0.6491398215290001,1
248,-0.832047939301,6.36506283211,0.367533817577,0.875460445881,0.8907463550570001,1.46804571152,0.704127252102,1
249,5.048925399780001,13.850552197,0.272204726363,0.80957108736,0.913414716721,1.71212601662,0.827519893646,1
